ImageId,sar,segm,rotation,x,y,fold
20190822101452_20190822101748_tile_4388,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822101452_20190822101748_tile_4388.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822101452_20190822101748_tile_4388.tif,1.0,595097.149251298,5752161.925947354,7
20190823084056_20190823084400_tile_3452,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823084056_20190823084400_tile_3452.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823084056_20190823084400_tile_3452.tif,0.0,594259.614901878,5748641.947373634,5
20190822084226_20190822084526_tile_3231,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822084226_20190822084526_tile_3231.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822084226_20190822084526_tile_3231.tif,0.0,595044.1639635462,5748644.1313418085,7
20190823065021_20190823065333_tile_9171,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823065021_20190823065333_tile_9171.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823065021_20190823065333_tile_9171.tif,1.0,595562.3652519103,5749895.617029799,8
20190823095034_20190823095347_tile_1822,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823095034_20190823095347_tile_1822.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823095034_20190823095347_tile_1822.tif,1.0,595383.2781995278,5751707.229333864,8
20190823134629_20190823134924_tile_8240,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823134629_20190823134924_tile_8240.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823134629_20190823134924_tile_8240.tif,1.0,591603.0935125648,5752745.130788647,0
20190823084056_20190823084400_tile_3460,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823084056_20190823084400_tile_3460.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823084056_20190823084400_tile_3460.tif,0.0,596059.614901878,5748641.947373634,9
20190822074720_20190822075013_tile_10042,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822074720_20190822075013_tile_10042.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822074720_20190822075013_tile_10042.tif,1.0,595365.4966669253,5752728.188920238,8
20190823161251_20190823161546_tile_8296,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823161251_20190823161546_tile_8296.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823161251_20190823161546_tile_8296.tif,1.0,591841.2865158962,5752742.321937261,0
20190823150417_20190823150712_tile_10325,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823150417_20190823150712_tile_10325.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823150417_20190823150712_tile_10325.tif,0.0,595716.163937667,5746378.026554246,9
20190822153149_20190822153444_tile_1060,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822153149_20190822153444_tile_1060.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822153149_20190822153444_tile_1060.tif,1.0,595501.3855291649,5751665.149490156,8
20190822152811_20190822153054_tile_11,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822152811_20190822153054_tile_11.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822152811_20190822153054_tile_11.tif,0.0,594817.4423136536,5748635.171674364,7
20190823082145_20190823082444_tile_7813,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823082145_20190823082444_tile_7813.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823082145_20190823082444_tile_7813.tif,0.0,593808.125893062,5748019.861807392,4
20190822141600_20190822141831_tile_8895,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822141600_20190822141831_tile_8895.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822141600_20190822141831_tile_8895.tif,0.0,592773.2653997662,5748635.972053052,2
20190823150417_20190823150712_tile_10327,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823150417_20190823150712_tile_10327.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823150417_20190823150712_tile_10327.tif,0.0,596166.163937667,5746378.026554246,9
20190822153558_20190822153835_tile_2541,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822153558_20190822153835_tile_2541.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822153558_20190822153835_tile_2541.tif,0.0,595932.9126184166,5749127.214858663,9
20190822153149_20190822153444_tile_1049,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822153149_20190822153444_tile_1049.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822153149_20190822153444_tile_1049.tif,1.0,593251.3855291649,5752115.149490156,3
20190823152527_20190823152847_tile_5814,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823152527_20190823152847_tile_5814.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823152527_20190823152847_tile_5814.tif,0.0,593904.1405808108,5747021.821132653,5
20190822150641_20190822150929_tile_9973,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822150641_20190822150929_tile_9973.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822150641_20190822150929_tile_9973.tif,1.0,592370.4801140315,5750464.841615633,1
20190822160239_20190822160529_tile_3889,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822160239_20190822160529_tile_3889.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822160239_20190822160529_tile_3889.tif,1.0,594097.7575159364,5750463.491865809,5
20190823145306_20190823145612_tile_7219,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823145306_20190823145612_tile_7219.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823145306_20190823145612_tile_7219.tif,0.0,594647.702871127,5749635.269452614,6
20190804121908_20190804122131_tile_6664,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190804121908_20190804122131_tile_6664.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190804121908_20190804122131_tile_6664.tif,0.0,593032.2290929442,5749263.299330799,3
20190822152355_20190822152652_tile_4003,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822152355_20190822152652_tile_4003.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822152355_20190822152652_tile_4003.tif,1.0,596049.2522002034,5751563.148397662,9
20190822102956_20190822103254_tile_4109,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822102956_20190822103254_tile_4109.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822102956_20190822103254_tile_4109.tif,0.0,594911.3086521996,5746471.774072945,7
20190822134328_20190822134645_tile_7053,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822134328_20190822134645_tile_7053.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822134328_20190822134645_tile_7053.tif,1.0,593682.1786526963,5750407.237637276,4
20190822100953_20190822101249_tile_8849,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822100953_20190822101249_tile_8849.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822100953_20190822101249_tile_8849.tif,0.0,594859.8699487254,5749175.9532953,7
20190823094552_20190823094850_tile_10594,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823094552_20190823094850_tile_10594.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823094552_20190823094850_tile_10594.tif,0.0,593592.4384912341,5748091.05865839,4
20190822133830_20190822134118_tile_3773,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822133830_20190822134118_tile_3773.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822133830_20190822134118_tile_3773.tif,0.0,592707.5803978583,5747022.096120116,2
20190823090554_20190823090904_tile_5020,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823090554_20190823090904_tile_5020.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823090554_20190823090904_tile_5020.tif,1.0,592830.0936938487,5749524.045145713,2
20190822145832_20190822150114_tile_9604,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822145832_20190822150114_tile_9604.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822145832_20190822150114_tile_9604.tif,1.0,594101.8632786074,5749475.219164598,5
20190804143846_20190804144102_tile_5703,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190804143846_20190804144102_tile_5703.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190804143846_20190804144102_tile_5703.tif,0.0,593714.843021367,5749703.110635388,4
20190804124148_20190804124417_tile_1311,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190804124148_20190804124417_tile_1311.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190804124148_20190804124417_tile_1311.tif,0.0,592197.5006207399,5747565.662163023,1
20190823093023_20190823093332_tile_8957,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823093023_20190823093332_tile_8957.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823093023_20190823093332_tile_8957.tif,1.0,594582.1292479194,5751047.842784946,6
20190823093023_20190823093332_tile_8961,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823093023_20190823093332_tile_8961.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823093023_20190823093332_tile_8961.tif,1.0,595482.1292479194,5751047.842784946,8
20190804115720_20190804115941_tile_9553,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190804115720_20190804115941_tile_9553.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190804115720_20190804115941_tile_9553.tif,0.0,594944.9638299245,5748628.886629923,7
20190822075219_20190822075510_tile_8134,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822075219_20190822075510_tile_8134.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822075219_20190822075510_tile_8134.tif,0.0,592892.2318899665,5746021.828624676,2
20190823072207_20190823072458_tile_5761,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823072207_20190823072458_tile_5761.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823072207_20190823072458_tile_5761.tif,0.0,594627.6916850837,5748638.852259102,6
20190822073257_20190822073557_tile_2420,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822073257_20190822073557_tile_2420.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822073257_20190822073557_tile_2420.tif,0.0,593025.1030566487,5748726.683988566,3
20190823072627_20190823072925_tile_10482,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823072627_20190823072925_tile_10482.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823072627_20190823072925_tile_10482.tif,1.0,593666.1388718947,5751646.607299469,4
20190823080717_20190823081024_tile_3057,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823080717_20190823081024_tile_3057.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823080717_20190823081024_tile_3057.tif,1.0,591912.3794913518,5750501.314559511,0
20190823141628_20190823141922_tile_8730,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823141628_20190823141922_tile_8730.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823141628_20190823141922_tile_8730.tif,0.0,592866.2967099007,5747032.753046992,2
20190804145216_20190804145445_tile_6523,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190804145216_20190804145445_tile_6523.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190804145216_20190804145445_tile_6523.tif,1.0,595738.1694363552,5752058.157408588,9
20190822080151_20190822080440_tile_609,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822080151_20190822080440_tile_609.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822080151_20190822080440_tile_609.tif,0.0,593323.5930108649,5747032.483037054,3
20190804140510_20190804140727_tile_4695,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190804140510_20190804140727_tile_4695.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190804140510_20190804140727_tile_4695.tif,0.0,592945.9842348803,5748082.7745898105,2
20190822074237_20190822074521_tile_4756,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822074237_20190822074521_tile_4756.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822074237_20190822074521_tile_4756.tif,0.0,594957.4392736462,5749273.723534812,7
20190804141038_20190804141312_tile_9061,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190804141038_20190804141312_tile_9061.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190804141038_20190804141312_tile_9061.tif,1.0,594361.9351121011,5750441.619747417,6
20190822141103_20190822141406_tile_4965,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822141103_20190822141406_tile_4965.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822141103_20190822141406_tile_4965.tif,1.0,593334.6842201105,5750954.290908123,3
20190822102427_20190822102736_tile_6109,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822102427_20190822102736_tile_6109.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822102427_20190822102736_tile_6109.tif,1.0,595228.1009842269,5753170.279176115,7
20190804133705_20190804133940_tile_5555,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190804133705_20190804133940_tile_5555.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190804133705_20190804133940_tile_5555.tif,1.0,595184.414828809,5752608.390433185,7
20190822094951_20190822095250_tile_2953,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822094951_20190822095250_tile_2953.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822094951_20190822095250_tile_2953.tif,1.0,592203.6185891834,5751486.886727504,1
20190822133830_20190822134118_tile_3784,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822133830_20190822134118_tile_3784.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822133830_20190822134118_tile_3784.tif,0.0,594957.5803978583,5746572.096120116,7
20190823141123_20190823141407_tile_3119,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823141123_20190823141407_tile_3119.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823141123_20190823141407_tile_3119.tif,1.0,593282.885371555,5750497.824617544,3
20190822100114_20190822100413_tile_675,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822100114_20190822100413_tile_675.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822100114_20190822100413_tile_675.tif,1.0,594905.1768594387,5752093.609234193,7
20190804124749_20190804125033_tile_3675,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190804124749_20190804125033_tile_3675.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190804124749_20190804125033_tile_3675.tif,1.0,594892.0957832858,5750981.307486003,7
20190823071331_20190823071608_tile_838,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823071331_20190823071608_tile_838.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823071331_20190823071608_tile_838.tif,0.0,595574.1831010666,5747644.5604893295,8
20190822135802_20190822140055_tile_1754,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822135802_20190822140055_tile_1754.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822135802_20190822140055_tile_1754.tif,0.0,592370.2919143771,5747657.4158721585,1
20190822144546_20190822144829_tile_7595,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822144546_20190822144829_tile_7595.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822144546_20190822144829_tile_7595.tif,0.0,593713.7269821636,5746472.279382189,4
20190822162621_20190822162906_tile_5649,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822162621_20190822162906_tile_5649.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822162621_20190822162906_tile_5649.tif,1.0,591888.8440906228,5752093.137319471,0
20190804114132_20190804114404_tile_10811,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190804114132_20190804114404_tile_10811.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190804114132_20190804114404_tile_10811.tif,1.0,592356.1182209791,5750970.566448289,1
20190823151559_20190823151919_tile_5606,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823151559_20190823151919_tile_5606.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823151559_20190823151919_tile_5606.tif,0.0,594376.7853630955,5746483.123412529,6
20190822161837_20190822162134_tile_1596,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822161837_20190822162134_tile_1596.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822161837_20190822162134_tile_1596.tif,1.0,593601.9993696648,5751111.948969822,4
20190804140510_20190804140727_tile_4705,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190804140510_20190804140727_tile_4705.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190804140510_20190804140727_tile_4705.tif,0.0,595195.9842348803,5748082.7745898105,7
20190823153025_20190823153316_tile_5081,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823153025_20190823153316_tile_5081.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823153025_20190823153316_tile_5081.tif,1.0,594441.2801554054,5751070.655580527,6
20190804143846_20190804144102_tile_5708,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190804143846_20190804144102_tile_5708.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190804143846_20190804144102_tile_5708.tif,0.0,594614.843021367,5749253.110635388,6
20190823072627_20190823072925_tile_10485,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823072627_20190823072925_tile_10485.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823072627_20190823072925_tile_10485.tif,1.0,594566.1388718947,5752096.607299469,6
